label,instrument,side,qty,cycle,entry_tick,entry_index,entry_price,exit_tick,exit_index,exit_price,exit_reason,gross_pnl,transaction_cost,net_pnl
pe,22750PE,SELL,1,0,09:20:00,5,114.85,15:29:00,374,61.2,EOD_FORCE,53.64999999999999,0.088025,53.56197499999999
ce,23000CE,SELL,1,0,09:20:00,5,129.8,15:29:00,374,83.8,EOD_FORCE,46.000000000000014,0.10680000000000002,45.893200000000014
pe,22800PE,SELL,1,0,09:20:00,5,98.25,15:29:00,374,67.0,EOD_FORCE,31.25,0.082625,31.167375
ce,22950CE,SELL,1,0,09:20:00,5,73.5,15:29:00,374,69.0,EOD_FORCE,4.5,0.07125000000000001,4.42875
pe,22750PE,SELL,1,0,09:20:00,5,70.25,15:29:00,374,27.45,EOD_FORCE,42.8,0.048850000000000005,42.751149999999996
ce,22950CE,SELL,1,0,09:20:00,5,37.7,15:29:00,374,0.05,EOD_FORCE,37.650000000000006,0.018875000000000003,37.631125000000004
pe,22750PE,SELL,1,0,09:20:00,5,26.9,15:29:00,374,0.05,EOD_FORCE,26.849999999999998,0.013475,26.836524999999998
ce,23000CE,SELL,1,0,09:20:00,5,132.25,15:29:00,374,60.3,EOD_FORCE,71.95,0.096275,71.853725
pe,22800PE,SELL,1,0,09:20:00,5,104.5,15:29:00,374,145.9,EOD_FORCE,-41.400000000000006,0.12520000000000003,-41.525200000000005
ce,22750CE,SELL,1,0,09:20:00,5,95.2,15:29:00,374,41.7,EOD_FORCE,53.5,0.06845000000000001,53.43155
pe,22550PE,SELL,1,0,09:20:00,5,90.35,15:29:00,374,75.7,EOD_FORCE,14.649999999999991,0.083025,14.566974999999992
ce,22650CE,SELL,1,0,09:20:00,5,55.4,15:29:00,374,18.45,EOD_FORCE,36.95,0.036925,36.913075000000006
pe,22450PE,SELL,1,0,09:20:00,5,44.05,15:29:00,374,24.45,EOD_FORCE,19.599999999999998,0.03425,19.565749999999998
ce,22700CE,SELL,1,0,09:20:00,5,5.9,15:29:00,374,0.05,EOD_FORCE,5.8500000000000005,0.002975,5.847025
pe,22500PE,SELL,1,0,09:20:00,5,11.05,15:29:00,374,0.05,EOD_FORCE,11.0,0.005550000000000001,10.99445
ce,22400CE,SELL,1,0,09:20:00,5,143.15,15:29:00,374,56.1,EOD_FORCE,87.05000000000001,0.099625,86.95037500000001
pe,22200PE,SELL,1,0,09:20:00,5,71.35,15:29:00,374,153.2,EOD_FORCE,-81.85,0.112275,-81.96227499999999
ce,22350CE,SELL,1,0,09:20:00,5,86.25,15:29:00,373,39.9,EOD_FORCE,46.35,0.06307499999999999,46.286925000000004
pe,22150PE,SELL,1,0,09:20:00,5,83.85,15:29:00,373,107.95,EOD_FORCE,-24.10000000000001,0.09590000000000001,-24.19590000000001
ce,22100CE,SELL,1,0,09:20:00,5,66.25,15:29:00,374,87.0,EOD_FORCE,-20.75,0.076625,-20.826625
