label,instrument,side,qty,cycle,entry_tick,entry_index,entry_price,exit_tick,exit_index,exit_price,exit_reason,gross_pnl,transaction_cost,net_pnl
23700CE,23700CE,BUY,1,0,09:20:00,5,137.4,15:29:00,374,62.2,EOD_FORCE,-75.2,0.09980000000000001,-75.2998
23400PE,23400PE,SELL,1,0,09:20:00,5,182.3,15:29:00,374,97.0,EOD_FORCE,85.30000000000001,0.13965000000000002,85.16035000000001
23300PE,23300PE,BUY,1,0,09:20:00,5,148.3,15:29:00,374,66.1,EOD_FORCE,-82.20000000000002,0.1072,-82.30720000000002
23350CE,23350CE,SELL,1,0,09:20:00,5,117.55,15:29:00,374,134.05,EOD_FORCE,-16.500000000000014,0.1258,-16.625800000000016
23450CE,23450CE,BUY,1,0,09:20:00,5,76.85,15:29:00,374,80.5,EOD_FORCE,3.6500000000000057,0.078675,3.5713250000000056
23150PE,23150PE,SELL,1,0,09:20:00,5,86.7,15:29:00,374,43.1,EOD_FORCE,43.6,0.0649,43.5351
23050PE,23050PE,BUY,1,0,09:20:00,5,61.5,15:29:00,374,29.3,EOD_FORCE,-32.2,0.0454,-32.245400000000004
23600CE,23600CE,SELL,1,0,09:20:00,5,62.15,15:29:00,374,153.1,EOD_FORCE,-90.94999999999999,0.107625,-91.05762499999999
23700CE,23700CE,BUY,1,0,09:20:00,5,35.25,15:29:00,374,91.4,EOD_FORCE,56.150000000000006,0.063325,56.08667500000001
23400PE,23400PE,SELL,1,0,09:20:00,5,56.8,15:29:00,374,16.0,EOD_FORCE,40.8,0.0364,40.7636
23300PE,23300PE,BUY,1,0,09:20:00,5,35.75,15:29:00,374,10.9,EOD_FORCE,-24.85,0.023325000000000002,-24.873325
23850CE,23850CE,SELL,1,0,09:20:00,5,41.45,15:29:00,374,24.35,EOD_FORCE,17.1,0.032900000000000006,17.0671
23950CE,23950CE,BUY,1,0,09:20:00,5,21.25,15:29:00,374,11.85,EOD_FORCE,-9.4,0.016550000000000002,-9.41655
23650PE,23650PE,SELL,1,0,09:20:00,5,58.25,15:29:00,374,63.5,EOD_FORCE,-5.25,0.060875,-5.310875
23550PE,23550PE,BUY,1,0,09:20:00,5,32.05,15:29:00,374,24.9,EOD_FORCE,-7.149999999999999,0.028475,-7.178474999999999
23800CE,23800CE,SELL,1,0,09:20:00,5,30.9,15:02:00,347,0.15,TARGET,30.75,0.015524999999999999,30.734475
23900CE,23900CE,BUY,1,0,09:20:00,5,15.05,15:02:00,347,0.1,TARGET,-14.950000000000001,0.007575,-14.957575
23600PE,23600PE,SELL,1,0,09:20:00,5,20.0,15:02:00,347,11.0,TARGET,9.0,0.0155,8.9845
23500PE,23500PE,BUY,1,0,09:20:00,5,6.9,15:02:00,347,0.1,TARGET,-6.800000000000001,0.0035000000000000005,-6.8035000000000005
23700CE,23700CE,SELL,1,0,09:20:00,5,154.2,15:29:00,374,96.35,EOD_FORCE,57.849999999999994,0.125275,57.72472499999999
23800CE,23800CE,BUY,1,0,09:20:00,5,113.05,15:29:00,374,64.85,EOD_FORCE,-48.2,0.08895,-48.28895
23500PE,23500PE,SELL,1,0,09:20:00,5,147.55,15:29:00,374,115.65,EOD_FORCE,31.900000000000006,0.13160000000000002,31.768400000000007
23400PE,23400PE,BUY,1,0,09:20:00,5,112.8,15:29:00,374,79.0,EOD_FORCE,-33.8,0.09590000000000001,-33.8959
23550CE,23550CE,SELL,1,0,09:20:00,5,125.6,15:29:00,374,80.15,EOD_FORCE,45.44999999999999,0.10287500000000001,45.34712499999999
23650CE,23650CE,BUY,1,0,09:20:00,5,87.05,15:29:00,374,51.35,EOD_FORCE,-35.699999999999996,0.06920000000000001,-35.7692
23350PE,23350PE,SELL,1,0,09:20:00,5,93.0,15:29:00,374,110.0,EOD_FORCE,-17.0,0.1015,-17.1015
23250PE,23250PE,BUY,1,0,09:20:00,5,62.2,15:29:00,374,73.7,EOD_FORCE,11.5,0.06795000000000001,11.43205
23450CE,23450CE,SELL,1,0,09:20:00,5,103.9,15:29:00,374,18.45,EOD_FORCE,85.45,0.06117500000000001,85.388825
23550CE,23550CE,BUY,1,0,09:20:00,5,69.6,15:29:00,374,10.45,EOD_FORCE,-59.14999999999999,0.040025,-59.19002499999999
23250PE,23250PE,SELL,1,0,09:20:00,5,103.35,15:29:00,374,216.2,EOD_FORCE,-112.85,0.159775,-113.00977499999999
23150PE,23150PE,BUY,1,0,09:20:00,5,70.4,15:29:00,374,150.35,EOD_FORCE,79.94999999999999,0.110375,79.83962499999998
